Brand,Model,Age,KmDriven,Transmission,Owner,FuelType,Price
Audi,A4,120,88000,Automatic,first,Diesel,798000.0
Audi,A4,48,13506,Automatic,first,Diesel,2166000.0
Audi,A4,96,58000,Automatic,first,Diesel,1100000.0
Audi,A4,48,60000,Automatic,first,Diesel,2500000.0
Audi,A4,84,60000,Automatic,second,Diesel,1019999.9999999999
Audi,A4,0,38163,Automatic,first,Diesel,3290999.9999999995
Audi,A4,48,13000,Automatic,first,Diesel,2300000.0
Audi,A4,48,30000,Automatic,first,Diesel,2700000.0
Audi,A4,72,52000,Automatic,first,Diesel,1950000.0
Audi,A4,24,14000,Automatic,first,Diesel,4300000.0
Audi,A4,72,88000,Automatic,first,Diesel,1625000.0
Audi,A4,132,17000,Automatic,first,Diesel,975000.0
Audi,A4,60,28469,Automatic,first,Diesel,2437000.0
Audi,A4,60,29000,Automatic,first,Diesel,2600000.0
Audi,A4,48,44811,Automatic,first,Diesel,2581000.0
Audi,A4,84,80000,Automatic,first,Petrol,1750000.0
Audi,A4,96,54000,Automatic,first,Diesel,1800000.0
Audi,A4,84,88000,Automatic,first,Diesel,1625000.0
Audi,A4,60,55730,Automatic,first,Diesel,1521000.0
Audi,A4,60,29063,Automatic,first,Diesel,2575000.0
Audi,A4,120,46000,Automatic,first,Diesel,994999.9999999999
Audi,A4,120,46000,Automatic,first,Diesel,850000.0
Audi,A4,60,30000,Automatic,first,Diesel,2450000.0
Audi,A4,60,37600,Automatic,second,Diesel,2250000.0
Audi,A4,60,40000,Automatic,first,Diesel,2200000.0
Audi,A4,96,57000,Automatic,second,Diesel,975000.0
Audi,A4,72,58629,Automatic,second,Diesel,1652000.0
Audi,A6,48,55985,Automatic,first,Petrol,2350000.0
Audi,A6,108,35000,Automatic,first,Diesel,1150000.0
Audi,A6,60,56000,Automatic,second,Diesel,2950000.0
Audi,A6,12,48367,Automatic,first,Diesel,3958000.0
Audi,A6,84,62500,Automatic,second,Diesel,1900000.0
Audi,A6,60,40000,Automatic,first,Diesel,2295000.0
Audi,A6,48,31652,Automatic,first,Diesel,2678000.0
Audi,A6,60,61726,Automatic,first,Diesel,2077000.0
Audi,A6,60,51495,Automatic,first,Diesel,2195000.0
Audi,A6,36,47000,Automatic,first,Petrol,2450000.0
Audi,A6,24,41041,Automatic,first,Diesel,3756000.0
Audi,A6,84,202082,Automatic,first,Diesel,1230000.0
Audi,A6,36,58953,Automatic,first,Petrol,2422000.0
Audi,A6,60,49964,Automatic,first,Diesel,2389000.0
Audi,A6,60,48000,Automatic,first,Diesel,2900000.0
Audi,A6,72,31000,Automatic,first,Diesel,1895000.0
Audi,A6,120,48040,Automatic,second,Diesel,1207000.0
Audi,A6,72,70181,Automatic,first,Diesel,2399000.0
Audi,A6,60,57456,Automatic,first,Diesel,2156000.0
Audi,A6,60,62012,Automatic,first,Diesel,2012000.0
Audi,A6,120,30000,Automatic,first,Diesel,894999.9999999999
Audi,A6,60,66882,Automatic,first,Diesel,2502000.0
Audi,A6,60,58000,Automatic,first,Diesel,1850000.0
Audi,A6,96,50000,Automatic,third,Diesel,2100000.0
Audi,A6,132,41000,Automatic,second,Petrol,1050000.0
Audi,A6,132,45000,Automatic,second,Diesel,1150000.0
Audi,A6,72,70998,Automatic,first,Diesel,2057000.0
Audi,A6,60,56000,Automatic,first,Diesel,2400000.0
Audi,A6,60,62000,Automatic,first,Diesel,2500000.0
Audi,A6,72,90000,Automatic,second,Diesel,2250000.0
Audi,A6,84,50001,Automatic,first,Diesel,2900000.0
Audi,A6,84,27090,Automatic,first,Diesel,1650000.0
Audi,A6,48,42000,Automatic,first,Diesel,2425000.0
Audi,A6,24,36824,Automatic,first,Diesel,3984000.0000000005
Audi,A6,120,78000,Automatic,first,Diesel,800000.0
Audi,A6,60,54862,Automatic,first,Diesel,1667000.0000000002
Audi,A6,96,112719,Automatic,first,Diesel,1150000.0
Audi,A6,12,22000,Automatic,first,Petrol,4150000.0
Audi,A6,72,56500,Automatic,first,Diesel,1980000.0
Audi,A6,84,50000,Automatic,first,Diesel,1750000.0
Audi,A6,120,52830,Automatic,second,Diesel,808000.0
Audi,A6,132,50000,Automatic,second,Diesel,750000.0
Audi,A6,108,35010,Automatic,first,Diesel,1150000.0
Audi,A6,48,50000,Automatic,first,Diesel,3600000.0
Audi,A6,48,20000,Automatic,first,Diesel,3550000.0
Audi,A6,48,37500,Automatic,first,Diesel,3200000.0
Audi,A6,72,85000,Automatic,first,Diesel,2100000.0
Audi,A6,24,55975,Automatic,second,Diesel,3592000.0
Audi,A6,72,91903,Automatic,first,Diesel,1755999.9999999998
Audi,A7,96,42000,Automatic,first,Diesel,2875000.0
Audi,A7,60,60336,Automatic,second,Diesel,2494000.0
Audi,A7,84,24720,Automatic,second,Diesel,2800000.0
Audi,A8,84,56000,Automatic,first,Diesel,4500000.0
Audi,A8,120,55000,Automatic,first,Diesel,1350000.0
Audi,Q3,48,64103,Automatic,first,Diesel,1989999.9999999998
Audi,Q3,24,37542,Automatic,first,Diesel,2571000.0
Audi,Q3,36,86642,Automatic,first,Diesel,2037000.0
Audi,Q3,48,61000,Automatic,first,Diesel,2500000.0
Audi,Q3,48,76927,Automatic,first,Diesel,2275000.0
Audi,Q3,60,60000,Automatic,first,Diesel,2000000.0
Audi,Q3,72,84000,Automatic,first,Diesel,1775000.0
Audi,Q3,72,60000,Automatic,second,Diesel,1450000.0
Audi,Q3,72,60000,Automatic,first,Diesel,2100000.0
Audi,Q3,72,45000,Automatic,first,Diesel,1525000.0
Audi,Q3,36,45000,Automatic,first,Diesel,2700000.0
Audi,Q3,36,58661,Automatic,first,Diesel,2803000.0
Audi,Q3,48,110000,Automatic,first,Diesel,1900000.0
Audi,Q3,48,48000,Automatic,first,Diesel,1825000.0
Audi,Q3,48,51000,Automatic,first,Diesel,2750000.0
Audi,Q3,48,48000,Automatic,first,Diesel,1875000.0
Audi,Q3,24,31000,Automatic,first,Diesel,2700000.0
Audi,Q3,48,38000,Automatic,first,Diesel,2900000.0
Audi,Q3,60,65000,Automatic,second,Diesel,2150000.0
Audi,Q3,48,28000,Automatic,first,Diesel,2375000.0
Audi,Q3,12,22060,Automatic,first,Diesel,3272999.9999999995
Audi,Q3,72,105000,Automatic,first,Diesel,1900000.0
Audi,Q3,24,42366,Automatic,first,Diesel,3193000.0
Audi,Q3,36,42000,Automatic,first,Diesel,2350000.0
Audi,Q3,72,60000,Automatic,first,Diesel,2200000.0
Audi,Q3,72,63716,Automatic,first,Diesel,2300000.0
Audi,Q3,60,65630,Automatic,first,Diesel,2175000.0
Audi,Q5,60,38000,Automatic,second,Diesel,3900000.0
Audi,Q5,72,13452,Automatic,first,Diesel,2546000.0
Audi,Q5,24,40318,Automatic,first,Diesel,4374000.0
Audi,Q5,12,32496,Automatic,first,Diesel,4562000.0
Audi,Q5,36,43000,Automatic,first,Diesel,3950000.0
Audi,Q5,60,25000,Automatic,first,Diesel,4400000.0
Audi,Q5,48,11964,Automatic,first,Diesel,3295000.0000000005
Audi,Q5,48,56000,Automatic,first,Diesel,3500000.0
Audi,Q5,60,38000,Automatic,second,Diesel,3895000.0000000005
Audi,Q5,48,42747,Automatic,second,Diesel,3947000.0
Audi,Q5,96,53000,Automatic,first,Diesel,2300000.0
Audi,Q5,84,74500,Automatic,second,Diesel,1500000.0
Audi,Q5,60,50000,Automatic,first,Diesel,3500000.0
Audi,Q5,72,44000,Automatic,first,Diesel,3250000.0
Audi,Q5,24,43827,Automatic,first,Diesel,3683000.0
Audi,Q5,60,87652,Automatic,second,Diesel,2571000.0
Audi,Q5,48,60146,Automatic,first,Diesel,2964000.0
Audi,Q5,72,71000,Automatic,first,Diesel,2150000.0
Audi,Q5,48,63000,Automatic,first,Diesel,3600000.0
Audi,Q5,60,53900,Automatic,first,Diesel,2900000.0
Audi,Q5,48,63000,Automatic,first,Diesel,3450000.0
Audi,Q5,36,47293,Automatic,first,Diesel,3872000.0
Audi,Q5,72,80127,Automatic,first,Diesel,2368000.0
Audi,Q5,120,99100,Automatic,second,Petrol,1000000.0
Audi,Q5,60,44999,Automatic,first,Diesel,2500000.0
Audi,Q5,72,72000,Automatic,first,Diesel,2900000.0
Audi,Q5,48,52000,Automatic,first,Diesel,2549000.0
Audi,Q5,72,12467,Automatic,first,Diesel,2564000.0
Audi,Q5,96,59967,Automatic,first,Petrol,1800000.0
Audi,Q5,12,29091,Automatic,first,Diesel,4552000.0
Audi,Q7,12,11287,Automatic,first,Diesel,7036000.0
Audi,Q7,24,97430,Automatic,first,Diesel,6267000.0
Audi,Q7,132,99000,Automatic,third,Diesel,1295000.0
Audi,Q7,36,51002,Automatic,first,Diesel,4891000.0
Audi,Q7,60,79926,Automatic,first,Diesel,2977000.0
Audi,Q7,120,94000,Automatic,second,Diesel,1200000.0
Audi,Q7,132,120300,Automatic,second,Diesel,1800000.0
Audi,Q7,48,46983,Automatic,second,Diesel,4335000.0
Audi,Q7,60,50000,Automatic,first,Diesel,5100000.0
Audi,Q7,48,53735,Automatic,second,Diesel,3894000.0
Audi,Q7,48,65938,Automatic,second,Diesel,3800000.0
Audi,Q7,36,20002,Automatic,first,Diesel,6700000.0
Audi,Q7,48,21000,Automatic,first,Diesel,4800000.0
Audi,Q7,0,6773,Automatic,first,Diesel,7294000.0
Audi,Q7,132,71000,Automatic,first,Petrol,1199000.0
Audi,Q7,84,88000,Automatic,first,Diesel,3650000.0
Audi,Q7,84,79000,Automatic,first,Diesel,3900000.0
Audi,Q7,96,98000,Automatic,first,Diesel,2200000.0
Audi,Q7,36,28733,Automatic,second,Diesel,5311000.0
Audi,Q7,48,21000,Automatic,second,Diesel,5250000.0
Audi,Q7,36,72132,Automatic,second,Diesel,3900000.0
Audi,Q7,60,51076,Automatic,first,Diesel,3488000.0000000005
Audi,Q7,84,91743,Automatic,first,Diesel,2855000.0
Audi,Q7,36,32545,Automatic,first,Diesel,4876000.0
Audi,Q7,60,72469,Automatic,first,Diesel,3252000.0000000005
Audi,Q7,36,45180,Automatic,first,Diesel,5022000.0
Audi,Q7,48,50000,Automatic,first,Diesel,4800000.0
Audi,Q7,60,60000,Automatic,first,Diesel,4500000.0
Audi,Q7,60,102865,Automatic,first,Diesel,3050000.0
Audi,Q7,48,50000,Automatic,first,Diesel,4750000.0
Audi,Q7,108,73000,Automatic,first,Diesel,1751000.0000000002
Audi,Q7,48,56238,Automatic,first,Diesel,5169000.0
Audi,Q7,24,59500,Automatic,first,Diesel,6800000.0
Audi,Q7,60,118218,Automatic,first,Diesel,3141000.0
Audi,Q7,60,45000,Automatic,second,Diesel,3790000.0
Audi,Q7,36,31075,Automatic,second,Diesel,4979000.0
Audi,Q7,60,58000,Automatic,first,Diesel,3200000.0
Audi,Q7,48,55662,Automatic,first,Diesel,4283000.0
Audi,RS5,72,23000,Automatic,first,Petrol,3700000.0
Audi,RS5,72,23312,Automatic,first,Petrol,4050000.0
Audi,TT,72,12100,Automatic,first,Petrol,2950000.0
Audi,TT,84,7000,Automatic,first,Petrol,3500000.0
Audi,TT,60,14262,Automatic,first,Petrol,2735000.0
Bentley,Continental,156,48000,Automatic,first,Petrol,5900000.0
BMW,1 Series,48,31821,Automatic,first,Diesel,1722000.0
BMW,1 Series,72,51000,Automatic,second,Diesel,1700000.0
BMW,1 Series,48,46001,Automatic,first,Diesel,1600000.0
BMW,3 Series,60,32982,Automatic,first,Diesel,1855000.0
BMW,3 Series,48,56087,Automatic,first,Diesel,2075000.0
BMW,3 Series,60,48000,Automatic,first,Diesel,2650000.0
BMW,3 Series,48,30717,Automatic,second,Diesel,2599000.0
BMW,3 Series,96,89616,Automatic,first,Diesel,1100000.0
BMW,3 Series,48,41000,Automatic,first,Diesel,2550000.0
BMW,3 Series,36,19235,Automatic,first,Diesel,3650000.0
BMW,3 Series,108,48394,Automatic,first,Petrol,1049000.0
BMW,3 Series,60,47000,Automatic,first,Diesel,2550000.0
BMW,3 Series,72,37500,Automatic,first,Diesel,1675000.0
BMW,3 Series,120,137000,Automatic,second,Diesel,900000.0
BMW,3 Series,60,69330,Automatic,first,Diesel,2350000.0
BMW,3 Series,72,38998,Automatic,first,Diesel,1700000.0
BMW,3 Series,48,100000,Automatic,first,Diesel,2475000.0
BMW,3 Series,48,58390,Automatic,first,Diesel,1986000.0
BMW,3 Series,36,14351,Automatic,first,Diesel,3554999.9999999995
BMW,3 Series,36,38000,Automatic,first,Diesel,2399000.0
BMW,3 Series,96,99606,Automatic,second,Diesel,1050000.0
BMW,3 Series,72,21983,Automatic,first,Diesel,1650000.0
BMW,3 Series,108,105000,Automatic,second,Diesel,1100000.0
BMW,3 Series,72,62655,Automatic,first,Diesel,1450000.0
BMW,3 Series,84,65000,Automatic,first,Diesel,1400000.0
BMW,3 Series,72,49000,Automatic,first,Petrol,1900000.0
BMW,3 Series,72,37613,Automatic,first,Diesel,1395000.0
BMW,3 Series,48,10000,Automatic,first,Diesel,3000000.0
BMW,3 Series,72,30000,Automatic,first,Diesel,2200000.0
BMW,3 Series,120,58557,Automatic,third,Diesel,800000.0
BMW,3 Series,84,57156,Automatic,second,Diesel,1800000.0
BMW,3 Series,48,32500,Automatic,first,Diesel,2675000.0
BMW,3 Series,48,69123,Automatic,first,Diesel,1900000.0
BMW,3 Series,96,75871,Automatic,first,Petrol,1412000.0
BMW,3 Series,108,83000,Automatic,first,Diesel,1275000.0
BMW,3 Series,96,100000,Automatic,second,Diesel,1090000.0
BMW,3 Series,60,48000,Automatic,first,Diesel,2160000.0
BMW,3 Series,108,77849,Automatic,second,Petrol,1127000.0
BMW,3 Series,120,70521,Automatic,second,Petrol,1030000.0000000001
BMW,3 Series,108,51000,Automatic,first,Diesel,775000.0
BMW,3 Series,84,88000,Automatic,first,Diesel,1500000.0
BMW,3 Series,72,25000,Automatic,first,Diesel,1798999.9999999998
BMW,3 Series,24,23806,Automatic,first,Diesel,3365999.9999999995
BMW,3 Series,108,59660,Automatic,first,Petrol,1049000.0
BMW,3 Series,60,18600,Automatic,second,Diesel,2100000.0
BMW,3 Series,72,58000,Automatic,first,Diesel,1950000.0
BMW,3 Series,84,39000,Automatic,second,Petrol,1500000.0
BMW,3 Series,60,70000,Automatic,first,Diesel,1755000.0
BMW,3 Series,96,70000,Automatic,first,Diesel,1030000.0000000001
BMW,3 Series,96,43706,Automatic,first,Petrol,900000.0
BMW,3 Series,12,24000,Automatic,first,Diesel,2800000.0
BMW,3 Series,120,103905,Automatic,first,Diesel,992000.0
BMW,3 Series,96,64000,Automatic,first,Diesel,1050000.0
BMW,3 Series,24,55389,Automatic,first,Diesel,2845000.0
BMW,3 Series,108,73336,Automatic,first,Diesel,1069000.0
BMW,3 Series,84,37000,Automatic,third,Diesel,1500000.0
BMW,3 Series,72,48183,Automatic,first,Diesel,2099000.0
BMW,3 Series,0,87000,Automatic,first,Diesel,667000.0
BMW,3 Series,72,85846,Automatic,first,Diesel,1308000.0
BMW,3 Series,120,61500,Automatic,second,Diesel,850000.0
BMW,3 Series,108,67000,Automatic,second,Diesel,925000.0
BMW,3 Series,132,170000,Automatic,third,Diesel,975000.0
BMW,3 Series,96,74000,Automatic,second,Diesel,1250000.0
BMW,3 Series,36,27000,Automatic,first,Diesel,3500000.0
BMW,3 Series,84,69000,Automatic,first,Diesel,1850000.0
BMW,3 Series,36,31000,Automatic,first,Diesel,2995000.0
BMW,3 Series,108,80000,Automatic,first,Diesel,1420000.0
BMW,3 Series,48,56000,Automatic,first,Diesel,2275000.0
BMW,3 Series,84,55598,Automatic,first,Diesel,1150000.0
BMW,3 Series,72,38000,Automatic,first,Diesel,1950000.0
BMW,3 Series,84,76000,Automatic,first,Diesel,875000.0
BMW,3 Series,84,58000,Automatic,second,Diesel,1530000.0
BMW,3 Series,96,7000,Automatic,first,Petrol,975000.0
BMW,3 Series,48,36255,Automatic,first,Diesel,3300000.0
BMW,3 Series,120,40000,Automatic,second,Petrol,950000.0
BMW,3 Series,60,23000,Automatic,first,Diesel,1989999.9999999998
BMW,3 Series,120,58000,Automatic,first,Diesel,1350000.0
BMW,3 Series,96,51000,Automatic,first,Diesel,1050000.0
BMW,3 Series,144,74199,Automatic,first,Diesel,925000.0
BMW,3 Series,36,70000,Automatic,second,Diesel,2700000.0
BMW,3 Series,24,8000,Automatic,first,Diesel,3375000.0
BMW,3 Series,132,78000,Automatic,second,Diesel,720000.0
BMW,3 Series,12,21936,Automatic,first,Diesel,3792000.0
BMW,3 Series,96,89000,Automatic,first,Diesel,1395000.0
BMW,3 Series,72,71000,Automatic,first,Diesel,1500000.0
BMW,3 Series,96,31000,Automatic,first,Petrol,3100000.0
BMW,3 Series,132,81308,Automatic,second,Diesel,795000.0
BMW,3 Series,72,49000,Automatic,first,Diesel,2900000.0
BMW,3 Series,84,73000,Automatic,first,Diesel,1250000.0
BMW,3 Series,132,66000,Automatic,second,Diesel,725000.0
BMW,3 Series,132,89000,Automatic,second,Diesel,630000.0
BMW,3 Series,24,21000,Automatic,first,Diesel,3500000.0
BMW,3 Series,48,47000,Automatic,first,Diesel,2950000.0
BMW,3 Series,120,52100,Automatic,second,Diesel,750000.0
BMW,3 Series,36,19000,Automatic,second,Diesel,2999000.0
BMW,3 Series,108,58000,Automatic,first,Diesel,1150000.0
BMW,3 Series,36,62404,Automatic,first,Diesel,2133000.0
BMW,3 Series,24,34232,Automatic,first,Diesel,3584000.0000000005
BMW,3 Series,108,70749,Automatic,first,Petrol,986000.0
BMW,3 Series,48,30000,Automatic,first,Diesel,2200000.0
BMW,3 Series,60,51240,Automatic,first,Diesel,2952000.0
BMW,5 Series,96,75000,Automatic,second,Diesel,1390000.0
BMW,5 Series,120,128000,Automatic,first,Petrol,700000.0
BMW,5 Series,60,51000,Automatic,first,Diesel,3350000.0
BMW,5 Series,48,64000,Automatic,first,Diesel,2800000.0
BMW,5 Series,72,56000,Automatic,first,Diesel,3350000.0
BMW,5 Series,96,57832,Automatic,first,Diesel,2582000.0
BMW,5 Series,96,31000,Automatic,first,Petrol,1350000.0
BMW,5 Series,84,59900,Automatic,second,Diesel,1850000.0
BMW,5 Series,36,20967,Automatic,first,Diesel,4456000.0
BMW,5 Series,36,19658,Automatic,first,Diesel,3584000.0000000005
BMW,5 Series,72,108640,Automatic,first,Diesel,2329000.0
BMW,5 Series,84,61240,Automatic,first,Diesel,1750000.0
BMW,5 Series,72,76000,Automatic,first,Diesel,1900000.0
BMW,5 Series,132,112500,Automatic,first,Diesel,799000.0
BMW,5 Series,132,61000,Automatic,second,Petrol,1100000.0
BMW,5 Series,72,58500,Automatic,second,Diesel,2750000.0
BMW,5 Series,48,16900,Automatic,first,Diesel,4400000.0
BMW,5 Series,60,35000,Automatic,second,Diesel,2300000.0
BMW,5 Series,84,44450,Automatic,first,Diesel,2468000.0
BMW,5 Series,96,89000,Automatic,first,Diesel,1657000.0
BMW,5 Series,0,18373,Automatic,first,Diesel,4586000.0
BMW,5 Series,108,69300,Automatic,second,Petrol,1250000.0
BMW,5 Series,12,32586,Automatic,first,Diesel,3729999.9999999995
BMW,5 Series,36,63111,Automatic,second,Diesel,3080000.0
BMW,5 Series,24,19543,Automatic,first,Diesel,4050000.0
BMW,5 Series,84,49000,Automatic,second,Diesel,1550000.0
BMW,5 Series,24,27313,Automatic,first,Diesel,4863000.0
BMW,5 Series,108,74000,Automatic,first,Petrol,1295000.0
BMW,5 Series,12,7000,Automatic,first,Diesel,4600000.0
BMW,5 Series,72,78000,Automatic,first,Diesel,1950000.0
BMW,5 Series,84,95000,Automatic,second,Diesel,1750000.0
BMW,5 Series,72,55000,Automatic,first,Diesel,2175000.0
BMW,5 Series,36,44001,Automatic,first,Diesel,3451000.0
BMW,5 Series,60,64158,Automatic,first,Diesel,1789000.0
BMW,5 Series,36,30000,Automatic,second,Diesel,3150000.0
BMW,5 Series,84,95000,Automatic,second,Diesel,1800000.0
BMW,5 Series,72,90000,Automatic,first,Diesel,1950000.0
BMW,5 Series,48,14000,Automatic,first,Diesel,3500000.0
BMW,5 Series,120,79000,Automatic,first,Diesel,1500000.0
BMW,5 Series,96,95995,Automatic,first,Diesel,1550000.0
BMW,5 Series,36,19254,Automatic,first,Diesel,4770000.0
BMW,5 Series,132,81000,Automatic,second,Diesel,1050000.0
BMW,5 Series,36,18090,Automatic,first,Diesel,4573000.0
BMW,5 Series,72,65000,Automatic,first,Diesel,2126000.0
BMW,5 Series,84,90000,Automatic,first,Diesel,1450000.0
BMW,5 Series,48,65266,Automatic,first,Diesel,3175000.0
BMW,5 Series,36,76467,Automatic,first,Diesel,3045000.0
BMW,5 Series,108,68000,Automatic,first,Diesel,1800000.0
BMW,5 Series,108,46000,Automatic,first,Diesel,1650000.0
BMW,5 Series,60,60280,Automatic,first,Diesel,2245000.0
BMW,5 Series,108,24000,Automatic,first,Petrol,875000.0
BMW,5 Series,96,51602,Automatic,first,Diesel,1727000.0
BMW,5 Series,84,72000,Automatic,third,Diesel,1385000.0
BMW,5 Series,72,93000,Automatic,first,Diesel,2650000.0
BMW,5 Series,156,48000,Automatic,second,Petrol,699000.0
BMW,5 Series,96,101999,Automatic,first,Diesel,1998999.9999999998
BMW,5 Series,36,27000,Automatic,first,Diesel,4800000.0
BMW,5 Series,144,120000,Automatic,first,Diesel,1050000.0
BMW,5 Series,108,58000,Automatic,first,Diesel,1175000.0
BMW,5 Series,84,40471,Automatic,second,Diesel,2572000.0
BMW,5 Series,60,32000,Automatic,first,Diesel,3050000.0
BMW,5 Series,108,170000,Automatic,third,Diesel,1200000.0
BMW,5 Series,60,88000,Automatic,first,Diesel,2700000.0
BMW,5 Series,36,75637,Automatic,first,Diesel,3037000.0
BMW,5 Series,72,40714,Automatic,second,Diesel,2475000.0
BMW,5 Series,24,16485,Automatic,first,Diesel,4275000.0
BMW,5 Series,72,35000,Automatic,first,Diesel,2100000.0
BMW,5 Series,36,16000,Automatic,first,Diesel,4800000.0
BMW,6 Series,96,30000,Automatic,first,Diesel,4900000.0
BMW,6 Series,72,30000,Automatic,first,Diesel,4500000.0
BMW,6 Series,72,21000,Automatic,second,Diesel,4400000.0
BMW,6 Series,12,20004,Automatic,first,Diesel,6894000.0
BMW,6 Series,108,65329,Automatic,first,Petrol,2072000.0
BMW,6 Series,96,5900,Automatic,first,Petrol,4750000.0
BMW,7 Series,132,66000,Automatic,second,Petrol,1075000.0
BMW,7 Series,96,55000,Automatic,second,Diesel,1950000.0
BMW,7 Series,12,28060,Automatic,first,Petrol,9367000.0
BMW,7 Series,24,17465,Automatic,first,Petrol,9300000.0
BMW,7 Series,48,29966,Automatic,second,Diesel,4360000.0
BMW,7 Series,72,73525,Automatic,first,Diesel,3454000.0
BMW,7 Series,84,41100,Automatic,first,Diesel,2650000.0
BMW,7 Series,108,50161,Automatic,first,Petrol,2593000.0
BMW,7 Series,108,58000,Automatic,first,Diesel,3100000.0
BMW,7 Series,60,35000,Automatic,first,Diesel,5200000.0
BMW,7 Series,120,53000,Automatic,first,Diesel,3600000.0
BMW,7 Series,144,75000,Automatic,second,Diesel,950000.0
BMW,7 Series,72,38000,Automatic,first,Diesel,4500000.0
BMW,X1,60,82002,Automatic,first,Diesel,1850000.0
BMW,X1,24,31645,Automatic,first,Diesel,2940000.0
BMW,X1,36,21000,Automatic,first,Diesel,3300000.0
BMW,X1,84,15200,Automatic,first,Diesel,1350000.0
BMW,X1,84,80000,Automatic,first,Petrol,950000.0
BMW,X1,36,31000,Automatic,first,Diesel,2950000.0
BMW,X1,72,49000,Automatic,second,Diesel,1449000.0
BMW,X1,96,102000,Automatic,first,Diesel,1375000.0
BMW,X1,24,32838,Automatic,first,Diesel,3029000.0
BMW,X1,96,62943,Automatic,second,Diesel,1095000.0
BMW,X1,36,7000,Automatic,first,Diesel,2775000.0
BMW,X1,48,42265,Automatic,second,Diesel,2224000.0
BMW,X1,36,28143,Automatic,first,Diesel,2850000.0
BMW,X1,48,49000,Automatic,first,Diesel,2299000.0
BMW,X1,84,65148,Automatic,first,Diesel,1275000.0
BMW,X1,60,45000,Automatic,first,Diesel,2150000.0
BMW,X1,72,43000,Automatic,first,Diesel,1750000.0
BMW,X1,84,22000,Automatic,first,Diesel,1150000.0
BMW,X1,84,63000,Automatic,first,Diesel,1350000.0
BMW,X1,84,66000,Automatic,second,Diesel,1150000.0
BMW,X1,60,54385,Automatic,second,Diesel,1700000.0
